week_start_date,product_id,store_id,region,units_sold,revenue,promotion_flag,promotion_type,discount_pct
2025-03-17,P015,S018,East,81,6892.29,0,,0.0
2025-03-17,P015,S019,East,57,4850.13,0,,0.0
2025-03-17,P015,S020,East,128,10891.52,0,,0.0
2025-03-17,P015,S021,East,113,9615.17,0,,0.0
2025-03-17,P015,S022,East,71,6041.39,0,,0.0
2025-03-17,P015,S023,East,112,9530.08,0,,0.0
2025-03-17,P015,S024,West,98,8338.82,0,,0.0
2025-03-17,P015,S025,West,296,25186.64,0,,0.0
2025-03-17,P015,S026,West,220,18719.8,0,,0.0
2025-03-17,P015,S027,West,328,27100.14,1,Display Feature,2.9
2025-03-17,P015,S028,West,130,11061.7,0,,0.0
2025-03-17,P015,S029,West,118,10040.62,0,,0.0
2025-03-17,P015,S030,West,220,18719.8,0,,0.0
2025-03-17,P016,S001,North,103,5617.29,1,Display Feature,3.9
2025-03-17,P016,S002,North,80,4540.0,0,,0.0
2025-03-17,P016,S003,North,129,7320.75,0,,0.0
2025-03-17,P016,S004,North,105,5958.75,0,,0.0
2025-03-17,P016,S005,North,156,8853.0,0,,0.0
2025-03-17,P016,S006,North,53,3007.75,0,,0.0
2025-03-17,P016,S007,North,56,3178.0,0,,0.0
2025-03-17,P016,S008,North,66,3745.5,0,,0.0
2025-03-17,P016,S009,South,93,2786.65,1,BOGO,47.2
2025-03-17,P016,S010,South,50,2837.5,0,,0.0
2025-03-17,P016,S011,South,128,7264.0,0,,0.0
2025-03-17,P016,S012,South,66,3745.5,0,,0.0
2025-03-17,P016,S013,South,113,6412.75,0,,0.0
2025-03-17,P016,S014,South,114,6469.5,0,,0.0
2025-03-17,P016,S015,South,47,2061.78,1,Bundle,22.7
2025-03-17,P016,S016,South,81,4596.75,0,,0.0
2025-03-17,P016,S017,South,63,3575.25,0,,0.0
2025-03-17,P016,S018,East,32,1816.0,0,,0.0
2025-03-17,P016,S019,East,40,2270.0,0,,0.0
2025-03-17,P016,S020,East,63,3575.25,0,,0.0
2025-03-17,P016,S021,East,93,4707.75,1,Price Cut,10.8
2025-03-17,P016,S022,East,31,1759.25,0,,0.0
2025-03-17,P016,S023,East,127,3812.64,1,BOGO,47.1
2025-03-17,P016,S024,West,74,4048.32,1,Display Feature,3.6
2025-03-17,P016,S025,West,130,6551.22,1,Price Cut,11.2
2025-03-17,P016,S026,West,114,6469.5,0,,0.0
2025-03-17,P016,S027,West,162,9193.5,0,,0.0
2025-03-17,P016,S028,West,56,3178.0,0,,0.0
2025-03-17,P016,S029,West,77,4369.75,0,,0.0
2025-03-17,P016,S030,West,118,6696.5,0,,0.0
2025-03-17,P017,S001,North,96,2249.28,0,,0.0
2025-03-17,P017,S002,North,91,2132.13,0,,0.0
2025-03-17,P017,S003,North,112,2624.16,0,,0.0
2025-03-17,P017,S004,North,190,2412.82,1,BOGO,45.8
2025-03-17,P017,S005,North,132,2941.21,1,Display Feature,4.9
2025-03-17,P017,S006,North,45,1054.35,0,,0.0
2025-03-17,P017,S007,North,38,890.34,0,,0.0
2025-03-17,P017,S008,North,56,1312.08,0,,0.0
2025-03-17,P017,S009,South,50,1171.5,0,,0.0
2025-03-17,P017,S010,South,42,984.06,0,,0.0
2025-03-17,P017,S011,South,117,2741.31,0,,0.0
2025-03-17,P017,S012,South,61,1429.23,0,,0.0
2025-03-17,P017,S013,South,107,2507.01,0,,0.0
2025-03-17,P017,S014,South,81,1897.83,0,,0.0
2025-03-17,P017,S015,South,38,890.34,0,,0.0
2025-03-17,P017,S016,South,78,1827.54,0,,0.0
2025-03-17,P017,S017,South,68,1593.24,0,,0.0
2025-03-17,P017,S018,East,34,796.62,0,,0.0
2025-03-17,P017,S019,East,32,749.76,0,,0.0
2025-03-17,P017,S020,East,66,1546.38,0,,0.0
2025-03-17,P017,S021,East,80,1874.4,0,,0.0
2025-03-17,P017,S022,East,66,776.28,1,BOGO,49.8
2025-03-17,P017,S023,East,71,1409.01,1,Price Cut,15.3
2025-03-17,P017,S024,West,45,1054.35,0,,0.0
2025-03-17,P017,S025,West,59,1382.37,0,,0.0
2025-03-17,P017,S026,West,108,2530.44,0,,0.0
2025-03-17,P017,S027,West,183,4287.69,0,,0.0
2025-03-17,P017,S028,West,48,865.97,1,Bundle,23.0
2025-03-17,P017,S029,West,53,1241.79,0,,0.0
2025-03-17,P017,S030,West,123,2881.89,0,,0.0
2025-03-17,P018,S001,North,189,2729.16,0,,0.0
2025-03-17,P018,S002,North,390,5445.76,1,Display Feature,3.3
2025-03-17,P018,S003,North,341,4924.04,0,,0.0
2025-03-17,P018,S004,North,284,4100.96,0,,0.0
2025-03-17,P018,S005,North,366,4693.12,1,Price Cut,11.2
2025-03-17,P018,S006,North,100,1444.0,0,,0.0
2025-03-17,P018,S007,North,143,2064.92,0,,0.0
2025-03-17,P018,S008,North,209,3017.96,0,,0.0
2025-03-17,P018,S009,South,74,1068.56,0,,0.0
2025-03-17,P018,S010,South,67,824.29,1,Price Cut,14.8
2025-03-17,P018,S011,South,155,2238.2,0,,0.0
2025-03-17,P018,S012,South,102,1472.88,0,,0.0
2025-03-17,P018,S013,South,151,2180.44,0,,0.0
2025-03-17,P018,S014,South,173,2498.12,0,,0.0
2025-03-17,P018,S015,South,94,1357.36,0,,0.0
2025-03-17,P018,S016,South,194,2801.36,0,,0.0
2025-03-17,P018,S017,South,94,1357.36,0,,0.0
2025-03-17,P018,S018,East,107,1545.08,0,,0.0
2025-03-17,P018,S019,East,92,1328.48,0,,0.0
2025-03-17,P018,S020,East,200,2888.0,0,,0.0
2025-03-17,P018,S021,East,211,2574.58,1,Bundle,15.5
2025-03-17,P018,S022,East,92,1328.48,0,,0.0
2025-03-17,P018,S023,East,276,2044.53,1,BOGO,48.7
2025-03-17,P018,S024,West,47,678.68,0,,0.0
2025-03-17,P018,S025,West,172,2483.68,0,,0.0
2025-03-17,P018,S026,West,110,1588.4,0,,0.0
2025-03-17,P018,S027,West,166,2397.04,0,,0.0
2025-03-17,P018,S028,West,65,938.6,0,,0.0
2025-03-17,P018,S029,West,78,1126.32,0,,0.0
2025-03-17,P018,S030,West,162,2339.28,0,,0.0
2025-03-17,P019,S001,North,119,1679.09,0,,0.0
2025-03-17,P019,S002,North,153,2158.83,0,,0.0
2025-03-17,P019,S003,North,98,1382.78,0,,0.0
2025-03-17,P019,S004,North,154,2172.94,0,,0.0
2025-03-17,P019,S005,North,170,2398.7,0,,0.0
2025-03-17,P019,S006,North,69,973.59,0,,0.0
2025-03-17,P019,S007,North,83,1171.13,0,,0.0
2025-03-17,P019,S008,North,131,1848.41,0,,0.0
2025-03-17,P019,S009,South,60,717.07,1,Bundle,15.3
2025-03-17,P019,S010,South,22,310.42,0,,0.0
2025-03-17,P019,S011,South,144,1582.8,1,Bundle,22.1
2025-03-17,P019,S012,South,78,588.81,1,BOGO,46.5
2025-03-17,P019,S013,South,187,1443.3,1,BOGO,45.3
2025-03-17,P019,S014,South,76,1072.36,0,,0.0
2025-03-17,P019,S015,South,28,395.08,0,,0.0
2025-03-17,P019,S016,South,121,872.44,1,BOGO,48.9
2025-03-17,P019,S017,South,63,888.93,0,,0.0
2025-03-17,P019,S018,East,43,606.73,0,,0.0
2025-03-17,P019,S019,East,45,634.95,0,,0.0
2025-03-17,P019,S020,East,59,832.49,0,,0.0
2025-03-17,P019,S021,East,69,973.59,0,,0.0
2025-03-17,P019,S022,East,53,747.83,0,,0.0
2025-03-17,P019,S023,East,78,1100.58,0,,0.0
2025-03-17,P019,S024,West,29,409.19,0,,0.0
2025-03-17,P019,S025,West,78,1100.58,0,,0.0
2025-03-17,P019,S026,West,67,945.37,0,,0.0
2025-03-17,P019,S027,West,130,1834.3,0,,0.0
2025-03-17,P019,S028,West,36,507.96,0,,0.0
2025-03-17,P019,S029,West,49,691.39,0,,0.0
2025-03-17,P019,S030,West,107,1509.77,0,,0.0
2025-03-17,P020,S001,North,97,1650.94,0,,0.0
2025-03-17,P020,S002,North,209,3080.52,1,Price Cut,13.4
2025-03-17,P020,S003,North,128,2178.56,0,,0.0
2025-03-17,P020,S004,North,161,2740.22,0,,0.0
2025-03-17,P020,S005,North,115,1957.3,0,,0.0
2025-03-17,P020,S006,North,47,706.35,1,Price Cut,11.7
2025-03-17,P020,S007,North,48,816.96,0,,0.0
2025-03-17,P020,S008,North,115,1924.03,1,Display Feature,1.7
2025-03-17,P020,S009,South,39,663.78,0,,0.0
2025-03-17,P020,S010,South,43,703.32,1,Display Feature,3.9
2025-03-17,P020,S011,South,83,1412.66,0,,0.0
2025-03-17,P020,S012,South,54,919.08,0,,0.0
2025-03-17,P020,S013,South,54,919.08,0,,0.0
2025-03-17,P020,S014,South,107,1821.14,0,,0.0
2025-03-17,P020,S015,South,31,527.62,0,,0.0
2025-03-17,P020,S016,South,79,1344.58,0,,0.0
2025-03-17,P020,S017,South,56,953.12,0,,0.0
2025-03-17,P020,S018,East,93,1283.7,1,Bundle,18.9
2025-03-17,P020,S019,East,35,595.7,0,,0.0
2025-03-17,P020,S020,East,103,1753.06,0,,0.0
2025-03-17,P020,S021,East,97,1650.94,0,,0.0
2025-03-17,P020,S022,East,47,799.94,0,,0.0
2025-03-17,P020,S023,East,116,1626.84,1,Bundle,17.6
2025-03-17,P020,S024,West,41,697.82,0,,0.0
2025-03-17,P020,S025,West,84,1429.68,0,,0.0
2025-03-17,P020,S026,West,71,1208.42,0,,0.0
2025-03-17,P020,S027,West,81,1378.62,0,,0.0
2025-03-17,P020,S028,West,37,629.74,0,,0.0
2025-03-17,P020,S029,West,43,731.86,0,,0.0
2025-03-17,P020,S030,West,74,1259.48,0,,0.0
2025-03-24,P001,S001,North,169,7208.41,1,Display Feature,4.6
2025-03-24,P001,S002,North,258,11535.18,0,,0.0
2025-03-24,P001,S003,North,213,9523.23,0,,0.0
2025-03-24,P001,S004,North,262,9043.22,1,Bundle,22.8
2025-03-24,P001,S005,North,290,12965.9,0,,0.0
2025-03-24,P001,S006,North,129,5767.59,0,,0.0
2025-03-24,P001,S007,North,103,4605.13,0,,0.0
2025-03-24,P001,S008,North,157,7019.47,0,,0.0
2025-03-24,P001,S009,South,108,4828.68,0,,0.0
2025-03-24,P001,S010,South,150,6706.5,0,,0.0
2025-03-24,P001,S011,South,396,17705.16,0,,0.0
2025-03-24,P001,S012,South,160,7153.6,0,,0.0
2025-03-24,P001,S013,South,305,13636.55,0,,0.0
2025-03-24,P001,S014,South,359,16050.89,0,,0.0
2025-03-24,P001,S015,South,110,4918.1,0,,0.0
2025-03-24,P001,S016,South,218,9746.78,0,,0.0
2025-03-24,P001,S017,South,255,5917.14,1,BOGO,48.1
2025-03-24,P001,S018,East,84,3755.64,0,,0.0
2025-03-24,P001,S019,East,86,3845.06,0,,0.0
2025-03-24,P001,S020,East,147,6572.37,0,,0.0
2025-03-24,P001,S021,East,133,5946.43,0,,0.0
2025-03-24,P001,S022,East,110,4918.1,0,,0.0
2025-03-24,P001,S023,East,122,5454.62,0,,0.0
2025-03-24,P001,S024,West,91,4068.61,0,,0.0
2025-03-24,P001,S025,West,198,8852.58,0,,0.0
2025-03-24,P001,S026,West,224,10015.04,0,,0.0
2025-03-24,P001,S027,West,332,14843.72,0,,0.0
2025-03-24,P001,S028,West,109,4873.39,0,,0.0
2025-03-24,P001,S029,West,84,3755.64,0,,0.0
2025-03-24,P001,S030,West,202,9031.42,0,,0.0
2025-03-24,P002,S001,North,89,911.36,0,,0.0
2025-03-24,P002,S002,North,105,1075.2,0,,0.0
2025-03-24,P002,S003,North,149,1525.76,0,,0.0
2025-03-24,P002,S004,North,112,1146.88,0,,0.0
2025-03-24,P002,S005,North,144,1474.56,0,,0.0
2025-03-24,P002,S006,North,53,542.72,0,,0.0
2025-03-24,P002,S007,North,39,327.87,1,Price Cut,17.9
2025-03-24,P002,S008,North,100,1024.0,0,,0.0
2025-03-24,P002,S009,South,62,634.88,0,,0.0
2025-03-24,P002,S010,South,68,696.32,0,,0.0
2025-03-24,P002,S011,South,165,1665.95,1,Display Feature,1.4
2025-03-24,P002,S012,South,80,819.2,0,,0.0
2025-03-24,P002,S013,South,133,1361.92,0,,0.0
2025-03-24,P002,S014,South,141,1443.84,0,,0.0
2025-03-24,P002,S015,South,41,419.84,0,,0.0
2025-03-24,P002,S016,South,149,1525.76,0,,0.0
2025-03-24,P002,S017,South,125,1095.68,1,Price Cut,14.4
2025-03-24,P002,S018,East,40,409.6,0,,0.0
2025-03-24,P002,S019,East,34,348.16,0,,0.0
2025-03-24,P002,S020,East,80,819.2,0,,0.0
2025-03-24,P002,S021,East,76,778.24,0,,0.0
2025-03-24,P002,S022,East,64,655.36,0,,0.0
2025-03-24,P002,S023,East,72,737.28,0,,0.0
2025-03-24,P002,S024,West,39,399.36,0,,0.0
2025-03-24,P002,S025,West,90,921.6,0,,0.0
2025-03-24,P002,S026,West,95,972.8,0,,0.0
2025-03-24,P002,S027,West,154,1576.96,0,,0.0
2025-03-24,P002,S028,West,52,532.48,0,,0.0
2025-03-24,P002,S029,West,78,768.37,1,Display Feature,3.8
2025-03-24,P002,S030,West,123,1052.96,1,Price Cut,16.4
2025-03-24,P003,S001,North,92,897.0,0,,0.0
2025-03-24,P003,S002,North,151,1472.25,0,,0.0
2025-03-24,P003,S003,North,84,819.0,0,,0.0
2025-03-24,P003,S004,North,141,1362.38,1,Display Feature,0.9
2025-03-24,P003,S005,North,88,858.0,0,,0.0
2025-03-24,P003,S006,North,67,653.25,0,,0.0
2025-03-24,P003,S007,North,41,399.75,0,,0.0
2025-03-24,P003,S008,North,103,826.5,1,Price Cut,17.7
2025-03-24,P003,S009,South,25,243.75,0,,0.0
2025-03-24,P003,S010,South,52,507.0,0,,0.0
2025-03-24,P003,S011,South,160,1560.0,0,,0.0
2025-03-24,P003,S012,South,130,690.79,1,BOGO,45.5
2025-03-24,P003,S013,South,119,1160.25,0,,0.0
2025-03-24,P003,S014,South,145,1413.75,0,,0.0
2025-03-24,P003,S015,South,76,741.0,0,,0.0
2025-03-24,P003,S016,South,142,1384.5,0,,0.0
2025-03-24,P003,S017,South,96,899.5,1,Display Feature,3.9
2025-03-24,P003,S018,East,47,458.25,0,,0.0
2025-03-24,P003,S019,East,37,360.75,0,,0.0
2025-03-24,P003,S020,East,63,614.25,0,,0.0
2025-03-24,P003,S021,East,98,930.66,1,Display Feature,2.6
2025-03-24,P003,S022,East,60,565.11,1,Display Feature,3.4
2025-03-24,P003,S023,East,75,731.25,0,,0.0
2025-03-24,P003,S024,West,35,341.25,0,,0.0
2025-03-24,P003,S025,West,160,801.84,1,BOGO,48.6
2025-03-24,P003,S026,West,94,916.5,0,,0.0
2025-03-24,P003,S027,West,161,1569.75,0,,0.0
2025-03-24,P003,S028,West,52,507.0,0,,0.0
2025-03-24,P003,S029,West,53,516.75,0,,0.0
2025-03-24,P003,S030,West,76,741.0,0,,0.0
2025-03-24,P004,S001,North,28,1322.44,0,,0.0
2025-03-24,P004,S002,North,45,2125.35,0,,0.0
2025-03-24,P004,S003,North,39,1841.97,0,,0.0
2025-03-24,P004,S004,North,50,2361.5,0,,0.0
2025-03-24,P004,S005,North,69,2815.66,1,Price Cut,13.6
2025-03-24,P004,S006,North,8,377.84,0,,0.0
2025-03-24,P004,S007,North,14,661.22,0,,0.0
2025-03-24,P004,S008,North,24,1133.52,0,,0.0
2025-03-24,P004,S009,South,17,798.9,1,Display Feature,0.5
2025-03-24,P004,S010,South,19,897.37,0,,0.0
2025-03-24,P004,S011,South,70,2896.14,1,Price Cut,12.4
2025-03-24,P004,S012,South,24,1133.52,0,,0.0
2025-03-24,P004,S013,South,36,1700.28,0,,0.0
2025-03-24,P004,S014,South,47,2219.81,0,,0.0
2025-03-24,P004,S015,South,16,755.68,0,,0.0
2025-03-24,P004,S016,South,38,1794.74,0,,0.0
2025-03-24,P004,S017,South,25,1180.75,0,,0.0
2025-03-24,P004,S018,East,17,425.54,1,BOGO,47.0
2025-03-24,P004,S019,East,12,566.76,0,,0.0
2025-03-24,P004,S020,East,29,1369.67,0,,0.0
2025-03-24,P004,S021,East,27,1275.21,0,,0.0
2025-03-24,P004,S022,East,10,472.3,0,,0.0
2025-03-24,P004,S023,East,29,1369.67,0,,0.0
2025-03-24,P004,S024,West,15,555.42,1,Bundle,21.6
2025-03-24,P004,S025,West,33,1558.59,0,,0.0
2025-03-24,P004,S026,West,29,1369.67,0,,0.0
2025-03-24,P004,S027,West,43,2030.89,0,,0.0
2025-03-24,P004,S028,West,13,613.99,0,,0.0
2025-03-24,P004,S029,West,12,539.56,1,Display Feature,4.8
2025-03-24,P004,S030,West,36,1700.28,0,,0.0
2025-03-24,P005,S001,North,95,1324.3,0,,0.0
2025-03-24,P005,S002,North,83,1157.02,0,,0.0
2025-03-24,P005,S003,North,142,1979.48,0,,0.0
2025-03-24,P005,S004,North,163,1167.92,1,BOGO,48.6
2025-03-24,P005,S005,North,153,2132.82,0,,0.0
2025-03-24,P005,S006,North,53,738.82,0,,0.0
2025-03-24,P005,S007,North,37,515.78,0,,0.0
2025-03-24,P005,S008,North,80,1115.2,0,,0.0
2025-03-24,P005,S009,South,41,571.54,0,,0.0
2025-03-24,P005,S010,South,64,753.88,1,Price Cut,15.5
2025-03-24,P005,S011,South,127,1770.38,0,,0.0
2025-03-24,P005,S012,South,69,961.86,0,,0.0
2025-03-24,P005,S013,South,116,1617.04,0,,0.0
2025-03-24,P005,S014,South,144,2007.36,0,,0.0
2025-03-24,P005,S015,South,56,780.64,0,,0.0
2025-03-24,P005,S016,South,109,1519.46,0,,0.0
2025-03-24,P005,S017,South,58,808.52,0,,0.0
2025-03-24,P005,S018,East,40,557.6,0,,0.0
2025-03-24,P005,S019,East,54,752.76,0,,0.0
2025-03-24,P005,S020,East,71,989.74,0,,0.0
2025-03-24,P005,S021,East,63,878.22,0,,0.0
2025-03-24,P005,S022,East,54,752.76,0,,0.0
2025-03-24,P005,S023,East,71,989.74,0,,0.0
2025-03-24,P005,S024,West,44,613.36,0,,0.0
2025-03-24,P005,S025,West,145,2021.3,0,,0.0
2025-03-24,P005,S026,West,101,1407.94,0,,0.0
2025-03-24,P005,S027,West,159,2216.46,0,,0.0
2025-03-24,P005,S028,West,49,683.06,0,,0.0
2025-03-24,P005,S029,West,65,906.1,0,,0.0
2025-03-24,P005,S030,West,113,1575.22,0,,0.0
2025-03-24,P006,S001,North,272,1275.68,0,,0.0
2025-03-24,P006,S002,North,330,1547.7,0,,0.0
2025-03-24,P006,S003,North,479,2246.51,0,,0.0
2025-03-24,P006,S004,North,347,1627.43,0,,0.0
2025-03-24,P006,S005,North,485,2238.26,1,Display Feature,1.6
2025-03-24,P006,S006,North,182,853.58,0,,0.0
2025-03-24,P006,S007,North,106,497.14,0,,0.0
2025-03-24,P006,S008,North,228,1069.32,0,,0.0
2025-03-24,P006,S009,South,57,267.33,0,,0.0
2025-03-24,P006,S010,South,90,422.1,0,,0.0
2025-03-24,P006,S011,South,185,867.65,0,,0.0
2025-03-24,P006,S012,South,116,544.04,0,,0.0
2025-03-24,P006,S013,South,157,736.33,0,,0.0
2025-03-24,P006,S014,South,238,1116.22,0,,0.0
2025-03-24,P006,S015,South,100,469.0,0,,0.0
2025-03-24,P006,S016,South,164,769.16,0,,0.0
2025-03-24,P006,S017,South,148,694.12,0,,0.0
2025-03-24,P006,S018,East,104,487.76,0,,0.0
2025-03-24,P006,S019,East,148,619.85,1,Price Cut,10.7
2025-03-24,P006,S020,East,174,816.06,0,,0.0
2025-03-24,P006,S021,East,149,698.81,0,,0.0
2025-03-24,P006,S022,East,56,262.64,0,,0.0
2025-03-24,P006,S023,East,86,403.34,0,,0.0
2025-03-24,P006,S024,West,95,445.55,0,,0.0
2025-03-24,P006,S025,West,163,764.47,0,,0.0
2025-03-24,P006,S026,West,131,614.39,0,,0.0
2025-03-24,P006,S027,West,200,938.0,0,,0.0
2025-03-24,P006,S028,West,74,347.06,0,,0.0
2025-03-24,P006,S029,West,197,728.06,1,Bundle,21.2
2025-03-24,P006,S030,West,189,874.0,1,Display Feature,1.4
2025-03-24,P007,S001,North,80,365.6,0,,0.0
2025-03-24,P007,S002,North,177,808.89,0,,0.0
2025-03-24,P007,S003,North,146,667.22,0,,0.0
2025-03-24,P007,S004,North,162,740.34,0,,0.0
2025-03-24,P007,S005,North,130,594.1,0,,0.0
2025-03-24,P007,S006,North,72,313.9,1,Display Feature,4.6
2025-03-24,P007,S007,North,73,333.61,0,,0.0
2025-03-24,P007,S008,North,102,466.14,0,,0.0
2025-03-24,P007,S009,South,58,265.06,0,,0.0
2025-03-24,P007,S010,South,36,164.52,0,,0.0
2025-03-24,P007,S011,South,110,502.7,0,,0.0
2025-03-24,P007,S012,South,61,278.77,0,,0.0
2025-03-24,P007,S013,South,101,461.57,0,,0.0
2025-03-24,P007,S014,South,117,534.69,0,,0.0
2025-03-24,P007,S015,South,56,255.92,0,,0.0
2025-03-24,P007,S016,South,157,588.34,1,Price Cut,18.0
2025-03-24,P007,S017,South,58,265.06,0,,0.0
2025-03-24,P007,S018,East,44,201.08,0,,0.0
2025-03-24,P007,S019,East,49,221.02,1,Display Feature,1.3
2025-03-24,P007,S020,East,58,265.06,0,,0.0
2025-03-24,P007,S021,East,79,361.03,0,,0.0
2025-03-24,P007,S022,East,40,182.8,0,,0.0
2025-03-24,P007,S023,East,127,291.36,1,BOGO,49.8
2025-03-24,P007,S024,West,46,107.0,1,BOGO,49.1
2025-03-24,P007,S025,West,94,429.58,0,,0.0
2025-03-24,P007,S026,West,78,356.46,0,,0.0
2025-03-24,P007,S027,West,196,701.35,1,Bundle,21.7
2025-03-24,P007,S028,West,35,159.95,0,,0.0
2025-03-24,P007,S029,West,46,210.22,0,,0.0
2025-03-24,P007,S030,West,117,534.69,0,,0.0
2025-03-24,P008,S001,North,150,837.0,0,,0.0
2025-03-24,P008,S002,North,313,923.92,1,BOGO,47.1
2025-03-24,P008,S003,North,136,758.88,0,,0.0
2025-03-24,P008,S004,North,149,831.42,0,,0.0
2025-03-24,P008,S005,North,199,1110.42,0,,0.0
2025-03-24,P008,S006,North,58,323.64,0,,0.0
2025-03-24,P008,S007,North,61,340.38,0,,0.0
2025-03-24,P008,S008,North,108,508.63,1,Bundle,15.6
2025-03-24,P008,S009,South,47,262.26,0,,0.0
2025-03-24,P008,S010,South,46,256.68,0,,0.0
2025-03-24,P008,S011,South,113,630.54,0,,0.0
2025-03-24,P008,S012,South,70,390.6,0,,0.0
2025-03-24,P008,S013,South,105,585.9,0,,0.0
2025-03-24,P008,S014,South,120,669.6,0,,0.0
2025-03-24,P008,S015,South,81,366.56,1,Price Cut,18.9
2025-03-24,P008,S016,South,117,652.86,0,,0.0
2025-03-24,P008,S017,South,79,367.64,1,Price Cut,16.6
2025-03-24,P008,S018,East,34,189.72,0,,0.0
2025-03-24,P008,S019,East,66,294.26,1,Bundle,20.1
2025-03-24,P008,S020,East,47,262.26,0,,0.0
2025-03-24,P008,S021,East,122,343.1,1,BOGO,49.6
2025-03-24,P008,S022,East,81,241.36,1,BOGO,46.6
2025-03-24,P008,S023,East,96,535.68,0,,0.0
2025-03-24,P008,S024,West,27,150.66,0,,0.0
2025-03-24,P008,S025,West,95,530.1,0,,0.0
2025-03-24,P008,S026,West,82,457.56,0,,0.0
2025-03-24,P008,S027,West,132,736.56,0,,0.0
2025-03-24,P008,S028,West,50,279.0,0,,0.0
2025-03-24,P008,S029,West,63,351.54,0,,0.0
2025-03-24,P008,S030,West,83,463.14,0,,0.0
2025-03-24,P009,S001,North,48,1008.48,0,,0.0
2025-03-24,P009,S002,North,53,1113.53,0,,0.0
2025-03-24,P009,S003,North,52,1092.52,0,,0.0
2025-03-24,P009,S004,North,48,1008.48,0,,0.0
2025-03-24,P009,S005,North,45,945.45,0,,0.0
2025-03-24,P009,S006,North,10,210.1,0,,0.0
2025-03-24,P009,S007,North,15,315.15,0,,0.0
2025-03-24,P009,S008,North,50,1050.5,0,,0.0
2025-03-24,P009,S009,South,11,231.11,0,,0.0
2025-03-24,P009,S010,South,12,252.12,0,,0.0
2025-03-24,P009,S011,South,38,798.38,0,,0.0
2025-03-24,P009,S012,South,21,441.21,0,,0.0
2025-03-24,P009,S013,South,31,651.31,0,,0.0
2025-03-24,P009,S014,South,38,798.38,0,,0.0
2025-03-24,P009,S015,South,12,252.12,0,,0.0
2025-03-24,P009,S016,South,61,1075.27,1,Bundle,16.1
2025-03-24,P009,S017,South,15,315.15,0,,0.0
2025-03-24,P009,S018,East,16,265.9,1,Bundle,20.9
2025-03-24,P009,S019,East,11,189.74,1,Price Cut,17.9
2025-03-24,P009,S020,East,29,505.71,1,Bundle,17.0
2025-03-24,P009,S021,East,22,462.22,0,,0.0
2025-03-24,P009,S022,East,14,160.01,1,BOGO,45.6
2025-03-24,P009,S023,East,33,693.33,0,,0.0
2025-03-24,P009,S024,West,11,231.11,0,,0.0
2025-03-24,P009,S025,West,29,609.29,0,,0.0
2025-03-24,P009,S026,West,47,751.46,1,Bundle,23.9
2025-03-24,P009,S027,West,39,819.39,0,,0.0
2025-03-24,P009,S028,West,10,210.1,0,,0.0
2025-03-24,P009,S029,West,14,294.14,0,,0.0
2025-03-24,P009,S030,West,42,707.7,1,Bundle,19.8
2025-03-24,P010,S001,North,117,504.27,0,,0.0
2025-03-24,P010,S002,North,143,616.33,0,,0.0
2025-03-24,P010,S003,North,136,586.16,0,,0.0
2025-03-24,P010,S004,North,189,814.59,0,,0.0
2025-03-24,P010,S005,North,186,801.66,0,,0.0
2025-03-24,P010,S006,North,74,318.94,0,,0.0
2025-03-24,P010,S007,North,99,337.51,1,Bundle,20.9
2025-03-24,P010,S008,North,211,793.01,1,Price Cut,12.8
2025-03-24,P010,S009,South,67,227.55,1,Bundle,21.2
2025-03-24,P010,S010,South,52,219.86,1,Display Feature,1.9
2025-03-24,P010,S011,South,112,482.72,0,,0.0
2025-03-24,P010,S012,South,50,215.5,0,,0.0
2025-03-24,P010,S013,South,114,476.11,1,Display Feature,3.1
2025-03-24,P010,S014,South,117,504.27,0,,0.0
2025-03-24,P010,S015,South,64,275.84,0,,0.0
2025-03-24,P010,S016,South,70,301.7,0,,0.0
2025-03-24,P010,S017,South,79,334.02,1,Display Feature,1.9
2025-03-24,P010,S018,East,40,172.4,0,,0.0
2025-03-24,P010,S019,East,68,158.56,1,BOGO,45.9
2025-03-24,P010,S020,East,69,297.39,0,,0.0
2025-03-24,P010,S021,East,69,297.39,0,,0.0
2025-03-24,P010,S022,East,32,137.92,0,,0.0
2025-03-24,P010,S023,East,59,254.29,0,,0.0
2025-03-24,P010,S024,West,48,206.88,0,,0.0
2025-03-24,P010,S025,West,76,327.56,0,,0.0
2025-03-24,P010,S026,West,60,258.6,0,,0.0
2025-03-24,P010,S027,West,123,530.13,0,,0.0
2025-03-24,P010,S028,West,32,137.92,0,,0.0
2025-03-24,P010,S029,West,61,262.91,0,,0.0
2025-03-24,P010,S030,West,106,456.86,0,,0.0
2025-03-24,P011,S001,North,114,6706.62,0,,0.0
2025-03-24,P011,S002,North,242,14236.86,0,,0.0
2025-03-24,P011,S003,North,446,13302.76,1,BOGO,49.3
2025-03-24,P011,S004,North,197,11589.51,0,,0.0
2025-03-24,P011,S005,North,209,12295.47,0,,0.0
2025-03-24,P011,S006,North,85,5000.55,0,,0.0
2025-03-24,P011,S007,North,111,6530.13,0,,0.0
2025-03-24,P011,S008,North,236,11801.3,1,Bundle,15.0
2025-03-24,P011,S009,South,131,7675.9,1,Display Feature,0.4
2025-03-24,P011,S010,South,104,6118.32,0,,0.0
2025-03-24,P011,S011,South,374,19450.14,1,Price Cut,11.6
2025-03-24,P011,S012,South,145,8530.35,0,,0.0
2025-03-24,P011,S013,South,204,12001.32,0,,0.0
